fit_time_mean,fit_time_std,score_time_mean,score_time_std,test_accuracy_mean,test_accuracy_std,test_roc_auc_mean,test_roc_auc_std,test_average_precision_mean,test_average_precision_std,encoder,data_id,data_name,cv,is_classification,n_samples,n_features,categorical features,openml_url
1.5593178987503051,0.2163538779156631,0.1466210603713989,0.020614016967567,0.9536243904128996,0.001343698498471,0.9414248475397712,0.0031446239979958,0.6233317208782253,0.0163868175776819,drop,42750,census_income_kdd,10,True,199523,41,28,https://www.openml.org/d/42750
4.19631507396698,0.3911842354653257,0.367745018005371,0.0272351196419147,0.957132746567505,0.0012962674129993,0.9524590941778686,0.0030997296615706,0.6745401418712303,0.0139926685224171,SKOrdinalEncoder,42750,census_income_kdd,10,True,199523,41,28,https://www.openml.org/d/42750
5.993672442436218,0.55301931516251,0.3311942100524902,0.0363615557098204,0.9572480285065252,0.0011711986398623,0.9527391352536878,0.0029847024286628,0.6760003639141975,0.0130377422196504,SKTargetEncoder,42750,census_income_kdd,10,True,199523,41,28,https://www.openml.org/d/42750
18.88406674861908,0.2626628429446561,0.322477388381958,0.0238466325625247,0.957092652094893,0.001046478677463,0.9526439933427316,0.0030968338653412,0.674628008632526,0.0135741075775393,SKTargetEncoderCV,42750,census_income_kdd,10,True,199523,41,28,https://www.openml.org/d/42750
5.538607954978943,0.2380516242068645,0.2978269577026367,0.0138156814322977,0.9572430147193138,0.0011202848765514,0.952892240745018,0.0028307177864634,0.6757434703449439,0.0123273715054539,SKTargetEncoderBS,42750,census_income_kdd,10,True,199523,41,28,https://www.openml.org/d/42750
18.77115952968597,0.2849424001542782,0.3119848251342773,0.0246746619651008,0.9570525556127468,0.0011721827539292,0.9524986606962796,0.0028585989810942,0.6738810559437953,0.0119050252186472,TargetRegressorEncoderCVBS,42750,census_income_kdd,10,True,199523,41,28,https://www.openml.org/d/42750
19.670323181152344,0.4276244079135913,0.976365089416504,0.1035021334323771,0.9572881197136448,0.0013676034035856,0.9528207896148178,0.0031267070456972,0.6771375206442526,0.0141173028387122,SKTargetRegressionBaggingEncoder,42750,census_income_kdd,10,True,199523,41,28,https://www.openml.org/d/42750
19.20979259014129,0.4440607568213192,0.9362498044967652,0.0457211725259094,0.9574084071505486,0.0011199829443553,0.952869660233317,0.002856463963007,0.6757732403307101,0.0118570928678342,SKTargetRegressionBaggingEncoderBS,42750,census_income_kdd,10,True,199523,41,28,https://www.openml.org/d/42750
12.338355803489684,1.2193907675675535,0.7289033889770508,0.201509925725964,0.9573282151910238,0.0013441553663832,0.952684107818796,0.0029806957329261,0.6744237410478309,0.0133859365515302,JamesSteinEncoder,42750,census_income_kdd,10,True,199523,41,28,https://www.openml.org/d/42750
85.03796441555023,6.34767134347621,0.9528165340423584,0.4434799445007019,0.9572129375222632,0.001270429082807,0.9526408291850532,0.0030673230876649,0.6752860838962438,0.0125354050442262,JamesSteinEncoderCV,42750,census_income_kdd,10,True,199523,41,28,https://www.openml.org/d/42750
